1.656	-3849.184
1.929	-3928.699
1.958	-3958.661
2.120	-3992.434
2.255	-4023.810
2.347	-4058.996
2.332	-4059.480
2.294	-4090.745
2.337	-4082.418
2.384	-4098.900
2.407	-4128.838
2.424	-4144.765
2.523	-4163.523
2.514	-4175.912
2.573	-4180.905
2.563	-4198.809
2.591	-4190.502
2.604	-4158.631
2.659	-4242.365
2.637	-4203.120
2.573	-4253.043
2.539	-4181.789
2.524	-4247.158
2.566	-4227.895
2.531	-4166.711
2.656	-4193.444
2.695	-4208.863
2.684	-4229.765
2.704	-4186.672
2.453	-4173.345
2.444	-4261.052
2.495	-4154.123
2.534	-4153.470
2.713	-4192.950
2.713	-4220.253
2.654	-4236.902
2.778	-4282.074
2.736	-4235.611
2.722	-4237.777
2.729	-4277.551
2.743	-4284.537
2.697	-4299.559
2.721	-4250.903
2.683	-4235.601
2.728	-4238.270
2.713	-4230.015
2.700	-4262.279
2.672	-4287.159
2.696	-4308.956
2.675	-4292.502
2.706	-4259.960
2.754	-4295.474
2.732	-4258.526
2.801	-4267.765
2.782	-4309.552
2.794	-4265.175
2.786	-4262.218
2.847	-4252.067
2.840	-4296.073
2.804	-4249.186
2.804	-4249.540
2.731	-4284.305
2.776	-4283.649
2.703	-4289.865
2.709	-4287.636
2.817	-4271.952
2.844	-4240.522
2.754	-4243.488
2.777	-4235.590
2.754	-4274.786
2.815	-4254.135
2.862	-4278.717
2.901	-4271.876
2.902	-4288.839
2.874	-4301.275
2.888	-4294.591
2.863	-4248.202
2.816	-4246.097
2.867	-4259.234
2.767	-4261.194
2.734	-4271.266
2.806	-4239.473
2.778	-4305.498
2.783	-4326.224
2.731	-4303.509
2.743	-4317.314
2.779	-4295.214
2.796	-4328.118
2.799	-4275.965
2.791	-4285.310
2.832	-4329.651
2.838	-4315.667
2.817	-4336.892
2.818	-4328.906
2.766	-4317.609
2.799	-4342.046
2.788	-4288.020
2.885	-4321.567
2.825	-4301.455
2.774	-4289.347
2.876	-4336.292
2.773	-4332.890
2.780	-4314.128
2.774	-4308.947
2.734	-4319.895
2.732	-4361.425
2.727	-4357.035
2.706	-4327.381
2.728	-4334.309
2.778	-4329.550
2.811	-4293.581
2.739	-4270.491
2.786	-4283.383
2.754	-4265.829
2.791	-4279.420
2.704	-4293.199
2.852	-4262.855
2.821	-4226.084
2.808	-4281.556
2.785	-4320.423
2.820	-4364.354
2.792	-4315.862
3.070	-4295.215
3.019	-4306.164
2.948	-4322.321
2.901	-4329.019
2.913	-4316.098
2.918	-4296.691
2.935	-4297.206
2.929	-4288.882
2.971	-4324.350
3.034	-4287.991
3.088	-4328.713
3.086	-4340.109
3.045	-4357.237
3.011	-4321.569
3.003	-4301.765
3.127	-4304.857
3.054	-4320.172
3.083	-4314.364
3.058	-4360.034
3.077	-4364.852
3.090	-4343.926
3.160	-4323.887
3.220	-4315.465
3.161	-4299.801
3.119	-4346.466
3.167	-4333.461
3.098	-4348.159
3.182	-4307.148
3.245	-4305.018
3.197	-4306.937
3.229	-4310.307
3.215	-4279.362
3.268	-4336.894
3.233	-4321.424
3.277	-4298.421
3.262	-4286.310
3.380	-4304.142
3.290	-4354.050
3.290	-4360.629
3.263	-4337.956
3.243	-4296.525
3.215	-4345.144
3.282	-4355.636
3.316	-4368.620
3.300	-4378.488
3.233	-4370.996
3.273	-4327.805
3.219	-4309.559
3.243	-4378.309
3.307	-4349.461
3.333	-4378.356
3.233	-4318.782
3.249	-4337.055
3.212	-4378.264
3.189	-4382.419
3.189	-4350.762
3.231	-4397.773
3.182	-4364.087
3.179	-4402.191
3.151	-4361.735
3.252	-4389.292
3.348	-4397.377
3.329	-4386.882
3.424	-4371.112
3.375	-4353.273
3.360	-4395.650
3.309	-4377.040
3.325	-4412.163
3.301	-4408.712
3.334	-4382.368
3.283	-4372.476
3.281	-4369.166
3.286	-4359.438
3.334	-4371.246
3.370	-4371.100
3.417	-4375.082
3.471	-4392.613
3.449	-4399.763
3.438	-4382.878
3.440	-4366.227
3.367	-4391.519
3.437	-4382.227
3.396	-4422.308
3.375	-4430.284
3.374	-4420.864
3.321	-4407.420
3.283	-4423.346
3.313	-4405.029
3.359	-4396.237
3.323	-4408.107
3.400	-4412.659
3.316	-4388.382
3.317	-4354.634
3.343	-4382.807
3.474	-4329.708
3.398	-4353.975
3.389	-4365.134
3.365	-4352.587
3.441	-4380.805
3.435	-4373.863
3.462	-4381.081
3.354	-4367.519
3.358	-4404.033
3.406	-4429.620
3.440	-4403.781
3.478	-4414.948
3.451	-4389.096
3.380	-4396.563
3.426	-4365.002
3.438	-4347.015
3.434	-4348.132
3.356	-4368.853
3.281	-4378.144
3.320	-4390.121
3.388	-4431.357
3.391	-4430.155
3.342	-4420.762
3.392	-4426.128
3.289	-4417.511
