0	1.683
1	1.849
2	2.138
3	2.360
4	2.561
5	2.629
6	2.527
7	2.588
8	2.558
9	2.552
10	2.580
11	2.618
12	2.636
13	2.654
14	2.696
15	2.754
16	2.775
17	2.841
18	2.802
19	2.797
20	2.721
21	2.700
22	2.750
23	2.766
24	2.775
25	2.844
26	2.840
27	2.818
28	2.843
29	2.989
30	2.998
31	2.893
32	2.899
33	2.937
34	2.943
35	2.935
36	2.989
37	3.029
38	3.004
39	3.034
40	3.058
41	3.035
42	3.028
43	3.009
44	3.026
45	3.047
46	3.011
47	3.009
48	3.014
49	3.041
50	3.012
51	3.005
52	3.012
53	3.031
54	3.059
55	3.036
56	3.128
57	3.060
58	3.069
59	2.931
60	2.951
61	2.940
62	2.906
63	2.999
64	3.011
65	3.062
66	3.081
67	3.105
68	3.062
69	3.094
70	3.104
71	3.065
72	3.005
73	2.947
74	2.912
75	2.902
76	2.900
77	2.892
78	2.801
79	2.822
80	2.846
81	2.835
82	2.824
83	2.819
84	2.877
85	2.772
86	2.826
87	2.871
88	2.943
89	2.909
90	2.896
91	2.933
92	2.922
93	2.923
94	2.874
95	2.966
96	2.954
97	2.975
98	2.972
99	2.886
100	2.865
101	2.907
102	2.920
103	2.844
104	2.901
105	2.863
106	2.895
107	2.808
108	2.902
109	2.881
110	2.946
111	2.918
112	2.931
113	2.889
114	2.871
115	2.909
116	2.864
117	2.887
118	2.960
119	2.941
120	2.918
121	2.919
122	2.977
123	2.970
124	2.997
125	2.961
126	3.004
127	2.983
128	2.942
129	2.958
130	2.986
131	2.956
132	3.000
133	3.000
134	3.000
135	2.975
136	2.961
137	2.976
138	2.976
139	3.004
140	3.006
141	2.983
142	2.975
143	3.028
144	2.976
145	2.958
146	3.000
147	3.084
148	3.067
149	3.105
150	3.071
151	3.142
152	3.129
153	3.066
154	3.132
155	3.165
156	3.191
157	3.203
158	3.229
159	3.208
160	3.137
161	3.175
162	3.148
163	3.239
164	3.165
165	3.190
166	3.171
167	3.191
168	3.168
169	3.123
170	3.096
171	3.121
172	3.058
173	3.050
174	3.061
175	3.016
176	3.009
177	3.111
178	3.097
179	3.114
180	3.144
181	3.117
182	3.136
183	3.162
184	3.146
185	3.065
186	3.003
187	3.053
188	3.079
189	2.997
190	3.096
191	3.086
192	3.071
193	3.160
194	3.156
195	3.174
196	3.143
197	3.134
198	3.130
199	3.125
200	3.120
201	3.110
202	3.158
203	3.104
204	3.058
205	3.022
206	3.139
207	3.053
208	3.127
209	3.094
210	3.086
211	3.137
212	3.067
213	3.100
214	3.158
215	3.151
216	3.173
217	3.139
218	3.149
219	3.111
220	3.095
221	3.066
222	3.120
223	3.165
224	3.172
225	3.195
226	3.191
227	3.182
228	3.131
229	3.166
230	3.120
231	3.167
232	3.162
233	3.178
234	3.170
235	3.191
236	3.102
237	3.109
238	3.181
239	3.156
240	3.157
241	3.200
242	3.099
243	3.022
244	3.130
245	3.093
246	3.126
247	3.125
248	3.142
249	3.178
250	3.111
251	3.199
252	3.205
253	3.171
254	3.043
255	3.093
256	3.100
257	3.123
258	3.086
259	3.119
260	3.135
261	3.175
262	3.153
263	3.161
264	3.177
265	3.183
266	3.047
267	3.040
268	3.088
269	3.093
270	3.108
271	3.088
272	3.133
273	3.150
274	3.072
275	3.124
276	3.117
277	3.209
278	3.185
279	3.159
280	3.242
281	3.224
282	3.200
283	3.212
284	3.266
285	3.239
286	3.229
287	3.162
288	3.170
289	3.063
290	3.094
291	3.146
292	3.076
293	3.104
294	3.103
295	3.076
296	3.055
297	3.118
298	3.147
299	3.127
