0	1.986
1	2.068
2	2.022
3	2.179
4	2.250
5	2.387
6	2.399
7	2.382
8	2.406
9	2.410
10	2.515
11	2.545
12	2.600
13	2.614
14	2.650
15	2.702
16	2.787
17	2.754
18	2.678
19	2.659
20	2.609
21	2.700
22	2.616
23	2.670
24	2.693
25	2.707
26	2.759
27	2.748
28	2.593
29	2.619
30	2.695
31	2.721
32	2.795
33	2.819
34	2.815
35	2.747
36	2.804
37	2.775
38	2.807
39	2.833
40	2.886
41	2.870
42	2.929
43	2.949
44	2.945
45	2.941
46	2.923
47	2.942
48	3.069
49	2.991
50	2.987
51	3.044
52	3.058
53	3.065
54	2.975
55	2.983
56	3.059
57	2.991
58	3.114
59	3.075
60	3.099
61	3.021
62	3.049
63	3.049
64	3.132
65	3.133
66	3.120
67	3.182
68	3.219
69	3.204
70	3.231
71	3.192
72	3.138
73	3.173
74	3.116
75	3.174
76	3.164
77	3.211
78	3.170
79	3.181
80	3.190
81	3.199
82	3.218
83	3.273
84	3.293
85	3.288
86	3.295
87	3.338
88	3.276
89	3.312
90	3.281
91	3.332
92	3.197
93	3.248
94	3.271
95	3.256
96	3.247
97	3.258
98	3.287
99	3.275
100	3.287
101	3.217
102	3.134
103	3.151
104	3.263
105	3.290
106	3.301
107	3.260
108	3.222
109	3.294
110	3.393
111	3.347
112	3.296
113	3.317
114	3.278
115	3.210
116	3.221
117	3.208
118	3.251
119	3.283
120	3.224
121	3.224
122	3.290
123	3.197
124	3.179
125	3.226
126	3.214
127	3.193
128	3.227
129	3.277
130	3.203
131	3.221
132	3.176
133	3.172
134	3.115
135	3.145
136	3.145
137	3.112
138	3.123
139	3.158
140	3.160
141	3.214
142	3.148
143	3.117
144	3.190
145	3.125
146	3.174
147	3.177
148	3.239
149	3.178
150	3.206
151	3.172
152	3.197
153	3.210
154	3.199
155	3.190
156	3.203
157	3.151
158	3.198
159	3.214
160	3.187
161	3.229
162	3.199
163	3.227
164	3.259
165	3.277
166	3.262
167	3.252
168	3.218
169	3.272
170	3.261
171	3.226
172	3.236
173	3.267
174	3.302
175	3.297
176	3.316
177	3.256
178	3.254
179	3.234
180	3.173
181	3.165
182	3.195
183	3.223
184	3.191
185	3.173
186	3.237
187	3.154
188	3.256
189	3.273
190	3.295
191	3.271
192	3.223
193	3.291
194	3.269
195	3.217
196	3.213
197	3.216
198	3.258
199	3.303
200	3.288
201	3.373
202	3.349
203	3.387
204	3.359
205	3.274
206	3.360
207	3.343
208	3.320
209	3.361
210	3.326
211	3.279
212	3.241
213	3.232
214	3.261
215	3.235
216	3.322
217	3.299
218	3.273
219	3.326
220	3.305
221	3.218
222	3.227
223	3.217
224	3.300
225	3.277
226	3.296
227	3.232
228	3.220
229	3.250
230	3.236
231	3.293
232	3.236
233	3.261
234	3.241
235	3.219
236	3.299
237	3.293
238	3.258
239	3.268
240	3.236
241	3.305
242	3.307
243	3.256
244	3.297
245	3.274
246	3.236
247	3.262
248	3.241
249	3.243
250	3.287
251	3.430
252	3.358
253	3.362
254	3.374
255	3.376
256	3.400
257	3.373
258	3.396
259	3.352
260	3.330
261	3.373
262	3.442
263	3.415
264	3.419
265	3.461
266	3.471
267	3.372
268	3.379
269	3.385
270	3.464
271	3.394
272	3.498
273	3.368
274	3.369
275	3.356
276	3.325
277	3.330
278	3.286
279	3.236
280	3.372
281	3.468
282	3.441
283	3.436
284	3.482
285	3.434
286	3.435
287	3.540
288	3.459
289	3.533
290	3.503
291	3.530
292	3.433
293	3.242
294	3.287
295	3.306
296	3.297
297	3.358
298	3.325
299	3.342
