1.986	-3795.935
2.068	-3861.041
2.022	-3898.291
2.179	-3937.400
2.250	-3978.950
2.387	-4036.850
2.399	-4077.838
2.382	-4108.763
2.406	-4134.009
2.410	-4125.748
2.515	-4142.042
2.545	-4192.651
2.600	-4175.173
2.614	-4175.251
2.650	-4167.102
2.702	-4195.392
2.787	-4236.623
2.754	-4216.409
2.678	-4225.395
2.659	-4272.147
2.609	-4256.809
2.700	-4262.341
2.616	-4275.116
2.670	-4258.971
2.693	-4229.147
2.707	-4266.649
2.759	-4281.211
2.748	-4263.355
2.593	-4282.149
2.619	-4253.211
2.695	-4244.445
2.721	-4292.487
2.795	-4276.849
2.819	-4281.582
2.815	-4286.779
2.747	-4318.534
2.804	-4270.851
2.775	-4332.324
2.807	-4347.717
2.833	-4305.292
2.886	-4338.792
2.870	-4383.800
2.929	-4375.344
2.949	-4306.665
2.945	-4318.003
2.941	-4334.872
2.923	-4345.807
2.942	-4327.405
3.069	-4337.893
2.991	-4326.642
2.987	-4362.546
3.044	-4341.133
3.058	-4356.215
3.065	-4350.460
2.975	-4313.374
2.983	-4384.833
3.059	-4382.006
2.991	-4408.033
3.114	-4388.989
3.075	-4415.960
3.099	-4407.725
3.021	-4401.754
3.049	-4348.560
3.049	-4369.425
3.132	-4389.893
3.133	-4414.329
3.120	-4433.248
3.182	-4430.682
3.219	-4393.160
3.204	-4418.818
3.231	-4384.146
3.192	-4362.787
3.138	-4414.544
3.173	-4404.411
3.116	-4422.792
3.174	-4398.485
3.164	-4368.360
3.211	-4377.939
3.170	-4401.251
3.181	-4384.585
3.190	-4386.482
3.199	-4398.645
3.218	-4410.315
3.273	-4389.640
3.293	-4407.232
3.288	-4436.276
3.295	-4441.105
3.338	-4401.929
3.276	-4393.576
3.312	-4437.657
3.281	-4435.644
3.332	-4427.636
3.197	-4434.719
3.248	-4445.205
3.271	-4436.751
3.256	-4432.413
3.247	-4422.326
3.258	-4390.264
3.287	-4413.081
3.275	-4416.327
3.287	-4394.268
3.217	-4432.027
3.134	-4406.513
3.151	-4361.472
3.263	-4402.775
3.290	-4419.585
3.301	-4411.309
3.260	-4432.945
3.222	-4426.653
3.294	-4431.140
3.393	-4438.095
3.347	-4445.123
3.296	-4424.436
3.317	-4442.165
3.278	-4434.634
3.210	-4469.068
3.221	-4460.108
3.208	-4393.645
3.251	-4417.882
3.283	-4427.155
3.224	-4420.640
3.224	-4396.445
3.290	-4401.724
3.197	-4415.267
3.179	-4429.729
3.226	-4422.275
3.214	-4491.982
3.193	-4487.177
3.227	-4423.161
3.277	-4480.810
3.203	-4463.752
3.221	-4443.080
3.176	-4422.647
3.172	-4434.663
3.115	-4439.932
3.145	-4459.931
3.145	-4421.905
3.112	-4492.852
3.123	-4503.117
3.158	-4463.697
3.160	-4464.576
3.214	-4470.317
3.148	-4469.583
3.117	-4453.630
3.190	-4486.472
3.125	-4444.713
3.174	-4444.262
3.177	-4440.327
3.239	-4443.987
3.178	-4446.289
3.206	-4509.143
3.172	-4467.662
3.197	-4420.144
3.210	-4441.145
3.199	-4464.303
3.190	-4462.588
3.203	-4491.669
3.151	-4471.490
3.198	-4421.093
3.214	-4427.712
3.187	-4424.085
3.229	-4472.878
3.199	-4444.756
3.227	-4466.820
3.259	-4465.961
3.277	-4506.172
3.262	-4501.910
3.252	-4458.002
3.218	-4486.503
3.272	-4490.672
3.261	-4507.377
3.226	-4467.823
3.236	-4487.300
3.267	-4499.484
3.302	-4497.601
3.297	-4515.490
3.316	-4466.186
3.256	-4492.182
3.254	-4456.282
3.234	-4458.271
3.173	-4460.549
3.165	-4470.102
3.195	-4447.685
3.223	-4466.470
3.191	-4462.620
3.173	-4492.149
3.237	-4461.310
3.154	-4450.002
3.256	-4419.544
3.273	-4462.230
3.295	-4467.513
3.271	-4474.311
3.223	-4443.812
3.291	-4508.019
3.269	-4457.708
3.217	-4453.291
3.213	-4465.553
3.216	-4461.482
3.258	-4488.394
3.303	-4439.042
3.288	-4469.883
3.373	-4458.982
3.349	-4458.998
3.387	-4473.398
3.359	-4469.049
3.274	-4494.383
3.360	-4541.824
3.343	-4527.251
3.320	-4487.773
3.361	-4502.821
3.326	-4537.839
3.279	-4518.373
3.241	-4516.667
3.232	-4516.843
3.261	-4499.747
3.235	-4454.567
3.322	-4511.666
3.299	-4471.549
3.273	-4458.339
3.326	-4486.324
3.305	-4486.706
3.218	-4476.822
3.227	-4477.679
3.217	-4459.290
3.300	-4476.681
3.277	-4472.070
3.296	-4486.827
3.232	-4478.752
3.220	-4443.868
3.250	-4440.775
3.236	-4415.415
3.293	-4497.061
3.236	-4483.718
3.261	-4495.428
3.241	-4501.375
3.219	-4526.733
3.299	-4490.749
3.293	-4522.362
3.258	-4541.557
3.268	-4500.131
3.236	-4504.023
3.305	-4521.537
3.307	-4523.404
3.256	-4520.346
3.297	-4493.085
3.274	-4529.657
3.236	-4516.182
3.262	-4543.858
3.241	-4505.657
3.243	-4557.978
3.287	-4520.960
3.430	-4527.978
3.358	-4550.347
3.362	-4510.733
3.374	-4525.851
3.376	-4507.952
3.400	-4498.708
3.373	-4537.956
3.396	-4530.215
3.352	-4530.658
3.330	-4486.253
3.373	-4455.323
3.442	-4509.744
3.415	-4467.030
3.419	-4468.983
3.461	-4480.413
3.471	-4460.907
3.372	-4504.810
3.379	-4500.643
3.385	-4489.126
3.464	-4498.359
3.394	-4484.990
3.498	-4497.083
3.368	-4474.482
3.369	-4494.098
3.356	-4502.142
3.325	-4460.788
3.330	-4505.815
3.286	-4494.140
3.236	-4488.502
3.372	-4496.023
3.468	-4471.276
3.441	-4520.318
3.436	-4465.887
3.482	-4497.410
3.434	-4474.005
3.435	-4503.400
3.540	-4512.352
3.459	-4523.129
3.533	-4490.373
3.503	-4489.874
3.530	-4481.512
3.433	-4462.395
3.242	-4416.330
3.287	-4454.339
3.306	-4472.405
3.297	-4460.784
3.358	-4450.997
3.325	-4430.515
3.342	-4458.540
