0	1.826
1	2.026
2	2.078
3	2.312
4	2.476
5	2.406
6	2.425
7	2.444
8	2.425
9	2.484
10	2.492
11	2.489
12	2.422
13	2.498
14	2.488
15	2.542
16	2.564
17	2.533
18	2.497
19	2.576
20	2.582
21	2.545
22	2.527
23	2.574
24	2.507
25	2.540
26	2.604
27	2.564
28	2.589
29	2.537
30	2.573
31	2.539
32	2.653
33	2.626
34	2.701
35	2.691
36	2.698
37	2.744
38	2.719
39	2.703
40	2.741
41	2.779
42	2.770
43	2.777
44	2.785
45	2.820
46	2.758
47	2.859
48	2.789
49	2.806
50	2.801
51	2.923
52	2.819
53	2.873
54	2.856
55	2.863
56	2.846
57	2.814
58	2.764
59	2.844
60	2.851
61	2.789
62	2.805
63	2.843
64	2.890
65	2.863
66	2.881
67	2.852
68	2.867
69	2.858
70	2.946
71	2.960
72	3.058
73	3.088
74	3.031
75	3.046
76	3.077
77	3.021
78	3.124
79	3.048
80	3.143
81	3.137
82	3.229
83	3.262
84	3.297
85	3.199
86	3.291
87	3.239
88	3.202
89	3.210
90	3.238
91	3.261
92	3.302
93	3.260
94	3.313
95	3.320
96	3.344
97	3.367
98	3.232
99	3.185
100	3.266
101	3.257
102	3.315
103	3.321
104	3.268
105	3.333
106	3.342
107	3.394
108	3.480
109	3.338
110	3.344
111	3.293
112	3.303
113	3.410
114	3.311
115	3.292
116	3.416
117	3.316
118	3.327
119	3.351
120	3.328
121	3.335
122	3.342
123	3.307
124	3.450
125	3.445
126	3.476
127	3.392
128	3.395
129	3.373
130	3.367
131	3.439
132	3.407
133	3.427
134	3.387
135	3.405
136	3.412
137	3.357
138	3.450
139	3.326
140	3.389
141	3.392
142	3.515
143	3.317
144	3.277
145	3.392
146	3.412
147	3.405
148	3.372
149	3.381
150	3.405
151	3.381
152	3.286
153	3.266
154	3.372
155	3.265
156	3.278
157	3.245
158	3.375
159	3.317
160	3.385
161	3.359
162	3.451
163	3.485
164	3.466
165	3.515
166	3.372
167	3.328
168	3.352
169	3.373
170	3.392
171	3.390
172	3.294
173	3.349
174	3.354
175	3.356
176	3.330
177	3.298
178	3.304
179	3.324
180	3.388
181	3.400
182	3.379
183	3.302
184	3.281
185	3.226
186	3.168
187	3.180
188	3.161
189	3.093
190	3.153
191	3.096
192	3.236
193	3.209
194	3.316
195	3.313
196	3.323
197	3.343
198	3.196
199	3.191
200	3.147
201	3.130
202	3.145
203	3.138
204	3.156
205	3.205
206	3.219
207	3.185
208	3.250
209	3.208
210	3.132
211	3.200
212	3.304
213	3.235
214	3.209
215	3.191
216	3.201
217	3.242
218	3.255
219	3.247
220	3.248
221	3.260
222	3.237
223	3.268
224	3.255
225	3.319
226	3.280
227	3.469
228	3.381
229	3.304
230	3.298
231	3.353
232	3.205
233	3.246
234	3.138
235	3.207
236	3.170
237	3.240
238	3.271
239	3.269
240	3.234
241	3.207
242	3.306
243	3.246
244	3.326
245	3.223
246	3.302
247	3.201
248	3.177
249	3.148
250	3.112
251	3.067
252	3.080
253	3.167
254	3.204
255	3.200
256	3.214
257	3.205
258	3.290
259	3.255
260	3.331
261	3.292
262	3.217
263	3.222
264	3.244
265	3.248
266	3.204
267	3.197
268	3.222
269	3.213
270	3.254
271	3.217
272	3.234
273	3.293
274	3.257
275	3.194
276	3.251
277	3.253
278	3.215
279	3.178
280	3.182
281	3.178
282	3.182
283	3.215
284	3.253
285	3.259
286	3.329
287	3.205
288	3.233
289	3.266
290	3.278
291	3.290
292	3.261
293	3.197
294	3.249
295	3.319
296	3.338
297	3.262
298	3.240
299	3.283
